sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s064	s064_a1	sample	1	a	2	63	2015-03-12 06:59:00	23-dinor-8-iso-PGF2a	3.343	407	23-dinor-8-iso-PGF2a_ISTD	4.574	39467
s064	s064_a1	sample	1	a	2	63	2015-03-12 06:59:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.574	39467
s201	s201_a1	sample	1	a	2	64	2015-03-12 07:13:00	23-dinor-11b-PGF2a	3.94	288	23-dinor-11b-PGF2a_ISTD	5.131	113616
s201	s201_a1	sample	1	a	2	64	2015-03-12 07:13:00	23-dinor-8-iso-PGF2a	3.498	458	23-dinor-8-iso-PGF2a_ISTD	4.572	34359
s201	s201_a1	sample	1	a	2	64	2015-03-12 07:13:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.572	34359
s048	s048_a1	sample	1	a	2	65	2015-03-12 07:27:00	23-dinor-11b-PGF2a	3.946	334	23-dinor-11b-PGF2a_ISTD	5.129	132916
s048	s048_a1	sample	1	a	2	65	2015-03-12 07:27:00	23-dinor-8-iso-PGF2a	3.477	270	23-dinor-8-iso-PGF2a_ISTD	4.574	45009
s048	s048_a1	sample	1	a	2	65	2015-03-12 07:27:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.574	45009
s191	s191_a1	sample	1	a	2	66	2015-03-12 07:42:00	23-dinor-11b-PGF2a	3.932	1221	23-dinor-11b-PGF2a_ISTD	5.122	176881
s191	s191_a1	sample	1	a	2	66	2015-03-12 07:42:00	23-dinor-8-iso-PGF2a	3.374	647	23-dinor-8-iso-PGF2a_ISTD	4.568	55655
s191	s191_a1	sample	1	a	2	66	2015-03-12 07:42:00	8-iso-PGF3a	3.671	3614	8-iso-PGF3a_ISTD	4.568	55655
s039	s039_b1	sample	1	b	2	67	2015-03-12 07:56:00	23-dinor-11b-PGF2a	3.939	445	23-dinor-11b-PGF2a_ISTD	5.111	145448
s039	s039_b1	sample	1	b	2	67	2015-03-12 07:56:00	23-dinor-8-iso-PGF2a	3.352	695	23-dinor-8-iso-PGF2a_ISTD	4.555	42616
s039	s039_b1	sample	1	b	2	67	2015-03-12 07:56:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.555	42616
s184	s184_a1	sample	1	a	2	68	2015-03-12 08:11:00	23-dinor-11b-PGF2a	3.927	532	23-dinor-11b-PGF2a_ISTD	5.116	151533
s184	s184_a1	sample	1	a	2	68	2015-03-12 08:11:00	23-dinor-8-iso-PGF2a	3.357	637	23-dinor-8-iso-PGF2a_ISTD	4.563	46715
s184	s184_a1	sample	1	a	2	68	2015-03-12 08:11:00	8-iso-PGF3a	3.939	16147	8-iso-PGF3a_ISTD	4.563	46715
s004	s004_a1	sample	1	a	2	69	2015-03-12 08:25:00	23-dinor-11b-PGF2a	3.923	1164	23-dinor-11b-PGF2a_ISTD	5.103	151389
s004	s004_a1	sample	1	a	2	69	2015-03-12 08:25:00	23-dinor-8-iso-PGF2a	3.364	265	23-dinor-8-iso-PGF2a_ISTD	4.561	43048
s004	s004_a1	sample	1	a	2	69	2015-03-12 08:25:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.561	43048
s0002_qc	s0002qc_e1	qc	1	e	2	70	2015-03-12 08:39:00	23-dinor-11b-PGF2a	3.933	770	23-dinor-11b-PGF2a_ISTD	5.108	167498
s0002_qc	s0002qc_e1	qc	1	e	2	70	2015-03-12 08:39:00	23-dinor-8-iso-PGF2a	3.424	307	23-dinor-8-iso-PGF2a_ISTD	4.556	46365
s0002_qc	s0002qc_e1	qc	1	e	2	70	2015-03-12 08:39:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.556	46365
s037	s037_a1	sample	1	a	2	71	2015-03-12 08:54:00	23-dinor-11b-PGF2a	3.922	1429	23-dinor-11b-PGF2a_ISTD	5.097	142004
s037	s037_a1	sample	1	a	2	71	2015-03-12 08:54:00	23-dinor-8-iso-PGF2a	3.513	295	23-dinor-8-iso-PGF2a_ISTD	4.548	41054
s037	s037_a1	sample	1	a	2	71	2015-03-12 08:54:00	8-iso-PGF3a	3.645	11198	8-iso-PGF3a_ISTD	4.548	41054
s181	s181_a1	sample	1	a	2	72	2015-03-12 09:08:00	23-dinor-11b-PGF2a	3.907	297	23-dinor-11b-PGF2a_ISTD	5.092	163037
s181	s181_a1	sample	1	a	2	72	2015-03-12 09:08:00	23-dinor-8-iso-PGF2a	3.404	517	23-dinor-8-iso-PGF2a_ISTD	4.542	49598
s181	s181_a1	sample	1	a	2	72	2015-03-12 09:08:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.542	49598
s005	s005_a1	sample	1	a	2	73	2015-03-12 09:23:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.101	152369
s005	s005_a1	sample	1	a	2	73	2015-03-12 09:23:00	23-dinor-8-iso-PGF2a	3.353	423	23-dinor-8-iso-PGF2a_ISTD	4.549	42516
s005	s005_a1	sample	1	a	2	73	2015-03-12 09:23:00	8-iso-PGF3a	3.674	9912	8-iso-PGF3a_ISTD	4.549	42516
s129	s129_a1	sample	1	a	2	74	2015-03-12 09:37:00	23-dinor-11b-PGF2a	3.93	360	23-dinor-11b-PGF2a_ISTD	5.097	126037
s129	s129_a1	sample	1	a	2	74	2015-03-12 09:37:00	23-dinor-8-iso-PGF2a	3.468	278	23-dinor-8-iso-PGF2a_ISTD	4.547	36629
s129	s129_a1	sample	1	a	2	74	2015-03-12 09:37:00	8-iso-PGF3a	3.636	13415	8-iso-PGF3a_ISTD	4.547	36629
s186	s186_a1	sample	1	a	2	75	2015-03-12 09:51:00	23-dinor-11b-PGF2a	3.926	1706	23-dinor-11b-PGF2a_ISTD	5.104	180130
s186	s186_a1	sample	1	a	2	75	2015-03-12 09:51:00	23-dinor-8-iso-PGF2a	3.436	296	23-dinor-8-iso-PGF2a_ISTD	4.551	49993
s186	s186_a1	sample	1	a	2	75	2015-03-12 09:51:00	8-iso-PGF3a	4.01	23532	8-iso-PGF3a_ISTD	4.551	49993
s089	s089_b1	sample	1	b	2	76	2015-03-12 10:06:00	23-dinor-11b-PGF2a	3.926	552	23-dinor-11b-PGF2a_ISTD	5.096	141130
s089	s089_b1	sample	1	b	2	76	2015-03-12 10:06:00	23-dinor-8-iso-PGF2a	3.361	400	23-dinor-8-iso-PGF2a_ISTD	4.55	39547
s089	s089_b1	sample	1	b	2	76	2015-03-12 10:06:00	8-iso-PGF3a	3.663	3514	8-iso-PGF3a_ISTD	4.55	39547
s123	s123_a1	sample	1	a	2	77	2015-03-12 10:20:00	23-dinor-11b-PGF2a	3.923	387	23-dinor-11b-PGF2a_ISTD	5.088	175580
s123	s123_a1	sample	1	a	2	77	2015-03-12 10:20:00	23-dinor-8-iso-PGF2a	3.363	654	23-dinor-8-iso-PGF2a_ISTD	4.538	46661
s123	s123_a1	sample	1	a	2	77	2015-03-12 10:20:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.538	46661
s133	s133_a1	sample	1	a	2	78	2015-03-12 10:34:00	23-dinor-11b-PGF2a	3.922	1329	23-dinor-11b-PGF2a_ISTD	5.082	159868
s133	s133_a1	sample	1	a	2	78	2015-03-12 10:34:00	23-dinor-8-iso-PGF2a	3.525	912	23-dinor-8-iso-PGF2a_ISTD	4.539	43491
s133	s133_a1	sample	1	a	2	78	2015-03-12 10:34:00	8-iso-PGF3a	3.646	17705	8-iso-PGF3a_ISTD	4.539	43491
s014	s014_a1	sample	1	a	2	79	2015-03-12 10:49:00	23-dinor-11b-PGF2a	3.908	334	23-dinor-11b-PGF2a_ISTD	5.094	161452
s014	s014_a1	sample	1	a	2	79	2015-03-12 10:49:00	23-dinor-8-iso-PGF2a	3.52	223	23-dinor-8-iso-PGF2a_ISTD	4.544	44615
s014	s014_a1	sample	1	a	2	79	2015-03-12 10:49:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.544	44615
s109	s109_a1	sample	1	a	2	80	2015-03-12 11:03:00	23-dinor-11b-PGF2a	3.923	459	23-dinor-11b-PGF2a_ISTD	5.086	165199
s109	s109_a1	sample	1	a	2	80	2015-03-12 11:03:00	23-dinor-8-iso-PGF2a	3.46	427	23-dinor-8-iso-PGF2a_ISTD	4.537	45556
s109	s109_a1	sample	1	a	2	80	2015-03-12 11:03:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.537	45556
s0002_qc	s0002qc_e2	qc	2	e	2	81	2015-03-12 11:18:00	23-dinor-11b-PGF2a	3.912	829	23-dinor-11b-PGF2a_ISTD	5.094	181182
s0002_qc	s0002qc_e2	qc	2	e	2	81	2015-03-12 11:18:00	23-dinor-8-iso-PGF2a	3.46	340	23-dinor-8-iso-PGF2a_ISTD	4.541	48498
s0002_qc	s0002qc_e2	qc	2	e	2	81	2015-03-12 11:18:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.541	48498
s061	s061_a1	sample	1	a	2	82	2015-03-12 11:32:00	23-dinor-11b-PGF2a	3.914	755	23-dinor-11b-PGF2a_ISTD	5.088	154382
s061	s061_a1	sample	1	a	2	82	2015-03-12 11:32:00	23-dinor-8-iso-PGF2a	3.365	245	23-dinor-8-iso-PGF2a_ISTD	4.54	42329
s061	s061_a1	sample	1	a	2	82	2015-03-12 11:32:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.54	42329
s045	s045_a1	sample	1	a	2	83	2015-03-12 11:46:00	23-dinor-11b-PGF2a	3.924	288	23-dinor-11b-PGF2a_ISTD	5.095	159576
s045	s045_a1	sample	1	a	2	83	2015-03-12 11:46:00	23-dinor-8-iso-PGF2a	3.468	684	23-dinor-8-iso-PGF2a_ISTD	4.546	45355
s045	s045_a1	sample	1	a	2	83	2015-03-12 11:46:00	8-iso-PGF3a	3.649	274544	8-iso-PGF3a_ISTD	4.546	45355
s056	s056_a1	sample	1	a	2	84	2015-03-12 12:01:00	23-dinor-11b-PGF2a	3.924	1488	23-dinor-11b-PGF2a_ISTD	5.097	140905
s056	s056_a1	sample	1	a	2	84	2015-03-12 12:01:00	23-dinor-8-iso-PGF2a	3.381	1344	23-dinor-8-iso-PGF2a_ISTD	4.55	38182
s056	s056_a1	sample	1	a	2	84	2015-03-12 12:01:00	8-iso-PGF3a	3.672	4259	8-iso-PGF3a_ISTD	4.55	38182
s087	s087_b1	sample	1	b	2	85	2015-03-12 12:15:00	23-dinor-11b-PGF2a	3.79	67	23-dinor-11b-PGF2a_ISTD	5.098	159410
s087	s087_b1	sample	1	b	2	85	2015-03-12 12:15:00	23-dinor-8-iso-PGF2a	3.371	1645	23-dinor-8-iso-PGF2a_ISTD	4.551	45915
s087	s087_b1	sample	1	b	2	85	2015-03-12 12:15:00	8-iso-PGF3a	4.019	5162	8-iso-PGF3a_ISTD	4.551	45915
s103	s103_a1	sample	1	a	2	86	2015-03-12 12:30:00	23-dinor-11b-PGF2a	3.942	314	23-dinor-11b-PGF2a_ISTD	5.103	152528
s103	s103_a1	sample	1	a	2	86	2015-03-12 12:30:00	23-dinor-8-iso-PGF2a	3.37	799	23-dinor-8-iso-PGF2a_ISTD	4.557	41468
s103	s103_a1	sample	1	a	2	86	2015-03-12 12:30:00	8-iso-PGF3a	3.899	6138	8-iso-PGF3a_ISTD	4.557	41468
s094	s094_a1	sample	1	a	2	87	2015-03-12 12:44:00	23-dinor-11b-PGF2a	3.92	591	23-dinor-11b-PGF2a_ISTD	5.096	127506
s094	s094_a1	sample	1	a	2	87	2015-03-12 12:44:00	23-dinor-8-iso-PGF2a	3.412	425	23-dinor-8-iso-PGF2a_ISTD	4.546	34865
s094	s094_a1	sample	1	a	2	87	2015-03-12 12:44:00	8-iso-PGF3a	3.901	8335	8-iso-PGF3a_ISTD	4.546	34865
s154	s154_a1	sample	1	a	2	88	2015-03-12 12:58:00	23-dinor-11b-PGF2a	3.918	209	23-dinor-11b-PGF2a_ISTD	5.096	151863
s154	s154_a1	sample	1	a	2	88	2015-03-12 12:58:00	23-dinor-8-iso-PGF2a	3.515	633	23-dinor-8-iso-PGF2a_ISTD	4.541	39287
s154	s154_a1	sample	1	a	2	88	2015-03-12 12:58:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.541	39287
s033	s033_a1	sample	1	a	2	89	2015-03-12 13:13:00	23-dinor-11b-PGF2a	3.917	894	23-dinor-11b-PGF2a_ISTD	5.097	166380
s033	s033_a1	sample	1	a	2	89	2015-03-12 13:13:00	23-dinor-8-iso-PGF2a	3.386	410	23-dinor-8-iso-PGF2a_ISTD	4.543	44485
s033	s033_a1	sample	1	a	2	89	2015-03-12 13:13:00	8-iso-PGF3a	3.654	8156	8-iso-PGF3a_ISTD	4.543	44485
s175	s175_a1	sample	1	a	2	90	2015-03-12 13:27:00	23-dinor-11b-PGF2a	3.927	848	23-dinor-11b-PGF2a_ISTD	5.097	148897
s175	s175_a1	sample	1	a	2	90	2015-03-12 13:27:00	23-dinor-8-iso-PGF2a	3.355	784	23-dinor-8-iso-PGF2a_ISTD	4.547	41322
s175	s175_a1	sample	1	a	2	90	2015-03-12 13:27:00	8-iso-PGF3a	3.67	15598	8-iso-PGF3a_ISTD	4.547	41322
s001	s001_a1	sample	1	a	2	91	2015-03-12 13:42:00	23-dinor-11b-PGF2a	3.909	921	23-dinor-11b-PGF2a_ISTD	5.094	171705
s001	s001_a1	sample	1	a	2	91	2015-03-12 13:42:00	23-dinor-8-iso-PGF2a	3.477	177	23-dinor-8-iso-PGF2a_ISTD	4.545	42408
s001	s001_a1	sample	1	a	2	91	2015-03-12 13:42:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.545	42408
s0002_qc	s0002qc_f1	qc	1	f	2	92	2015-03-12 13:56:00	23-dinor-11b-PGF2a	3.932	697	23-dinor-11b-PGF2a_ISTD	5.106	141263
s0002_qc	s0002qc_f1	qc	1	f	2	92	2015-03-12 13:56:00	23-dinor-8-iso-PGF2a	3.479	220	23-dinor-8-iso-PGF2a_ISTD	4.554	40360
s0002_qc	s0002qc_f1	qc	1	f	2	92	2015-03-12 13:56:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.554	40360
s022	s022_a1	sample	1	a	2	93	2015-03-12 14:10:00	23-dinor-11b-PGF2a	3.917	803	23-dinor-11b-PGF2a_ISTD	5.099	134955
s022	s022_a1	sample	1	a	2	93	2015-03-12 14:10:00	23-dinor-8-iso-PGF2a	3.396	725	23-dinor-8-iso-PGF2a_ISTD	4.553	36025
s022	s022_a1	sample	1	a	2	93	2015-03-12 14:10:00	8-iso-PGF3a	3.938	5709	8-iso-PGF3a_ISTD	4.553	36025
s128	s128_b1	sample	1	b	2	94	2015-03-12 14:25:00	23-dinor-11b-PGF2a	3.928	749	23-dinor-11b-PGF2a_ISTD	5.099	150898
s128	s128_b1	sample	1	b	2	94	2015-03-12 14:25:00	23-dinor-8-iso-PGF2a	3.403	929	23-dinor-8-iso-PGF2a_ISTD	4.55	40559
s128	s128_b1	sample	1	b	2	94	2015-03-12 14:25:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.55	40559
s203	s203_a1	sample	1	a	2	95	2015-03-12 14:39:00	23-dinor-11b-PGF2a	3.926	960	23-dinor-11b-PGF2a_ISTD	5.11	153221
s203	s203_a1	sample	1	a	2	95	2015-03-12 14:39:00	23-dinor-8-iso-PGF2a	3.457	450	23-dinor-8-iso-PGF2a_ISTD	4.56	42903
s203	s203_a1	sample	1	a	2	95	2015-03-12 14:39:00	8-iso-PGF3a	4.019	5815	8-iso-PGF3a_ISTD	4.56	42903
s026	s026_a1	sample	1	a	2	96	2015-03-12 14:53:00	23-dinor-11b-PGF2a	3.921	440	23-dinor-11b-PGF2a_ISTD	5.094	168239
s026	s026_a1	sample	1	a	2	96	2015-03-12 14:53:00	23-dinor-8-iso-PGF2a	3.347	1465	23-dinor-8-iso-PGF2a_ISTD	4.546	50062
s026	s026_a1	sample	1	a	2	96	2015-03-12 14:53:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.546	50062
s119	s119_a1	sample	1	a	2	97	2015-03-12 15:08:00	23-dinor-11b-PGF2a	3.924	631	23-dinor-11b-PGF2a_ISTD	5.102	154964
s119	s119_a1	sample	1	a	2	97	2015-03-12 15:08:00	23-dinor-8-iso-PGF2a	3.486	290	23-dinor-8-iso-PGF2a_ISTD	4.555	44096
s119	s119_a1	sample	1	a	2	97	2015-03-12 15:08:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.555	44096
s142	s142_a1	sample	1	a	2	98	2015-03-12 15:22:00	23-dinor-11b-PGF2a	3.931	737	23-dinor-11b-PGF2a_ISTD	5.102	163429
s142	s142_a1	sample	1	a	2	98	2015-03-12 15:22:00	23-dinor-8-iso-PGF2a	3.459	378	23-dinor-8-iso-PGF2a_ISTD	4.552	44330
s142	s142_a1	sample	1	a	2	98	2015-03-12 15:22:00	8-iso-PGF3a	3.654	8450	8-iso-PGF3a_ISTD	4.552	44330
s157	s157_a1	sample	1	a	2	99	2015-03-12 15:37:00	23-dinor-11b-PGF2a	3.922	223	23-dinor-11b-PGF2a_ISTD	5.104	133562
s157	s157_a1	sample	1	a	2	99	2015-03-12 15:37:00	23-dinor-8-iso-PGF2a	3.384	313	23-dinor-8-iso-PGF2a_ISTD	4.55	36017
s157	s157_a1	sample	1	a	2	99	2015-03-12 15:37:00	8-iso-PGF3a	3.661	3428	8-iso-PGF3a_ISTD	4.55	36017
s136	s136_b1	sample	1	b	2	100	2015-03-12 15:51:00	23-dinor-11b-PGF2a	3.923	671	23-dinor-11b-PGF2a_ISTD	5.1	157156
s136	s136_b1	sample	1	b	2	100	2015-03-12 15:51:00	23-dinor-8-iso-PGF2a	3.353	319	23-dinor-8-iso-PGF2a_ISTD	4.549	47244
s136	s136_b1	sample	1	b	2	100	2015-03-12 15:51:00	8-iso-PGF3a	3.649	8060	8-iso-PGF3a_ISTD	4.549	47244
s0002_qc	s0002qc_g1	qc	1	g	2	101	2015-03-12 16:06:00	23-dinor-11b-PGF2a	3.924	994	23-dinor-11b-PGF2a_ISTD	5.099	137414
s0002_qc	s0002qc_g1	qc	1	g	2	101	2015-03-12 16:06:00	23-dinor-8-iso-PGF2a	3.408	783	23-dinor-8-iso-PGF2a_ISTD	4.545	38061
s0002_qc	s0002qc_g1	qc	1	g	2	101	2015-03-12 16:06:00	8-iso-PGF3a	3.877	7415	8-iso-PGF3a_ISTD	4.545	38061
s0002_blank	s0002blank_b1	blank	1	b	2	102	2015-03-12 16:20:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD		
s0002_blank	s0002blank_b1	blank	1	b	2	102	2015-03-12 16:20:00	23-dinor-8-iso-PGF2a	3.345	432	23-dinor-8-iso-PGF2a_ISTD		
s0002_blank	s0002blank_b1	blank	1	b	2	102	2015-03-12 16:20:00	8-iso-PGF3a	3.788	822	8-iso-PGF3a_ISTD		
s0002_qc	s0002qc_g2	qc	2	g	2	103	2015-03-12 16:34:00	23-dinor-11b-PGF2a	3.922	845	23-dinor-11b-PGF2a_ISTD	5.088	138702
s0002_qc	s0002qc_g2	qc	2	g	2	103	2015-03-12 16:34:00	23-dinor-8-iso-PGF2a	3.491	940	23-dinor-8-iso-PGF2a_ISTD	4.54	36700
s0002_qc	s0002qc_g2	qc	2	g	2	103	2015-03-12 16:34:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.54	36700
s0002_cal0	s0002cal0_a2	cal	2	a	2	104	2015-03-12 16:49:00	23-dinor-11b-PGF2a	3.779	75	23-dinor-11b-PGF2a_ISTD	5.097	153961
s0002_cal0	s0002cal0_a2	cal	2	a	2	104	2015-03-12 16:49:00	23-dinor-8-iso-PGF2a	3.42	404	23-dinor-8-iso-PGF2a_ISTD	4.549	41051
s0002_cal0	s0002cal0_a2	cal	2	a	2	104	2015-03-12 16:49:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.549	41051
s0002_cal1	s0002cal1_a2	cal	2	a	2	105	2015-03-12 17:03:00	23-dinor-11b-PGF2a	3.919	766	23-dinor-11b-PGF2a_ISTD	5.091	155818
s0002_cal1	s0002cal1_a2	cal	2	a	2	105	2015-03-12 17:03:00	23-dinor-8-iso-PGF2a	3.345	5722	23-dinor-8-iso-PGF2a_ISTD	4.544	43056
s0002_cal1	s0002cal1_a2	cal	2	a	2	105	2015-03-12 17:03:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.544	43056
s0002_cal2	s0002cal2_a2	cal	2	a	2	106	2015-03-12 17:17:00	23-dinor-11b-PGF2a	3.905	749	23-dinor-11b-PGF2a_ISTD	5.091	149212
s0002_cal2	s0002cal2_a2	cal	2	a	2	106	2015-03-12 17:17:00	23-dinor-8-iso-PGF2a	3.436	154	23-dinor-8-iso-PGF2a_ISTD	4.548	39116
s0002_cal2	s0002cal2_a2	cal	2	a	2	106	2015-03-12 17:17:00	8-iso-PGF3a	3.636	6856	8-iso-PGF3a_ISTD	4.548	39116
s0002_cal3	s0002cal3_a2	cal	2	a	2	107	2015-03-12 17:32:00	23-dinor-11b-PGF2a	3.907	1043	23-dinor-11b-PGF2a_ISTD	5.094	152128
s0002_cal3	s0002cal3_a2	cal	2	a	2	107	2015-03-12 17:32:00	23-dinor-8-iso-PGF2a	3.475	630	23-dinor-8-iso-PGF2a_ISTD	4.542	43540
s0002_cal3	s0002cal3_a2	cal	2	a	2	107	2015-03-12 17:32:00	8-iso-PGF3a	3.759	9107	8-iso-PGF3a_ISTD	4.542	43540
s0002_cal4	s0002cal4_a2	cal	2	a	2	108	2015-03-12 17:46:00	23-dinor-11b-PGF2a	3.914	1171	23-dinor-11b-PGF2a_ISTD	5.093	174383
s0002_cal4	s0002cal4_a2	cal	2	a	2	108	2015-03-12 17:46:00	23-dinor-8-iso-PGF2a	3.477	573	23-dinor-8-iso-PGF2a_ISTD	4.546	44476
s0002_cal4	s0002cal4_a2	cal	2	a	2	108	2015-03-12 17:46:00	8-iso-PGF3a	3.892	6371	8-iso-PGF3a_ISTD	4.546	44476
s0002_cal5	s0002cal5_a2	cal	2	a	2	109	2015-03-12 18:01:00	23-dinor-11b-PGF2a	3.917	1059	23-dinor-11b-PGF2a_ISTD	5.093	147047
s0002_cal5	s0002cal5_a2	cal	2	a	2	109	2015-03-12 18:01:00	23-dinor-8-iso-PGF2a	3.477	268	23-dinor-8-iso-PGF2a_ISTD	4.541	37552
s0002_cal5	s0002cal5_a2	cal	2	a	2	109	2015-03-12 18:01:00	8-iso-PGF3a	3.883	8203	8-iso-PGF3a_ISTD	4.541	37552
s0002_cal6	s0002cal6_a2	cal	2	a	2	110	2015-03-12 18:15:00	23-dinor-11b-PGF2a	3.922	1328	23-dinor-11b-PGF2a_ISTD	5.092	165008
s0002_cal6	s0002cal6_a2	cal	2	a	2	110	2015-03-12 18:15:00	23-dinor-8-iso-PGF2a	3.341	321901	23-dinor-8-iso-PGF2a_ISTD	4.539	44005
s0002_cal6	s0002cal6_a2	cal	2	a	2	110	2015-03-12 18:15:00	8-iso-PGF3a	3.892	11168	8-iso-PGF3a_ISTD	4.539	44005
s0002_qc	s0002qc_h1	qc	1	h	2	111	2015-03-12 18:30:00	23-dinor-11b-PGF2a	3.93	782	23-dinor-11b-PGF2a_ISTD	5.106	136986
s0002_qc	s0002qc_h1	qc	1	h	2	111	2015-03-12 18:30:00	23-dinor-8-iso-PGF2a	3.375	505	23-dinor-8-iso-PGF2a_ISTD	4.553	37196
s0002_qc	s0002qc_h1	qc	1	h	2	111	2015-03-12 18:30:00	8-iso-PGF3a	3.903	10197	8-iso-PGF3a_ISTD	4.553	37196
s0002_blank	s0002blank_b2	blank	2	b	2	112	2015-03-12 18:44:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.269	130
s0002_blank	s0002blank_b2	blank	2	b	2	112	2015-03-12 18:44:00	23-dinor-8-iso-PGF2a	3.485	234	23-dinor-8-iso-PGF2a_ISTD		
s0002_blank	s0002blank_b2	blank	2	b	2	112	2015-03-12 18:44:00	8-iso-PGF3a	3.807	1136	8-iso-PGF3a_ISTD		
s0002_qc	s0002qc_h2	qc	2	h	2	113	2015-03-12 18:58:00	23-dinor-11b-PGF2a	3.922	684	23-dinor-11b-PGF2a_ISTD	5.1	136868
s0002_qc	s0002qc_h2	qc	2	h	2	113	2015-03-12 18:58:00	23-dinor-8-iso-PGF2a	3.38	205	23-dinor-8-iso-PGF2a_ISTD	4.551	39072
s0002_qc	s0002qc_h2	qc	2	h	2	113	2015-03-12 18:58:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.551	39072
s0003_qc	s0003qc_a1	qc	1	a	3	1	2015-03-12 20:22:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.221	439
s0003_qc	s0003qc_a1	qc	1	a	3	1	2015-03-12 20:22:00	23-dinor-8-iso-PGF2a	3.308	1859	23-dinor-8-iso-PGF2a_ISTD	4.392	402
s0003_qc	s0003qc_a1	qc	1	a	3	1	2015-03-12 20:22:00	8-iso-PGF3a	3.927	12220	8-iso-PGF3a_ISTD	4.392	402
s0003_blank	s0003blank_a1	blank	1	a	3	2	2015-03-12 20:37:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.21	194
s0003_blank	s0003blank_a1	blank	1	a	3	2	2015-03-12 20:37:00	23-dinor-8-iso-PGF2a		75	23-dinor-8-iso-PGF2a_ISTD		
s0003_blank	s0003blank_a1	blank	1	a	3	2	2015-03-12 20:37:00	8-iso-PGF3a	3.716	420	8-iso-PGF3a_ISTD		
s0003_qc	s0003qc_a2	qc	2	a	3	3	2015-03-12 20:51:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.282	2601
s0003_qc	s0003qc_a2	qc	2	a	3	3	2015-03-12 20:51:00	23-dinor-8-iso-PGF2a	3.245	1446	23-dinor-8-iso-PGF2a_ISTD		
s0003_qc	s0003qc_a2	qc	2	a	3	3	2015-03-12 20:51:00	8-iso-PGF3a	3.887	14933	8-iso-PGF3a_ISTD		
s0003_cal0	s0003cal0_a1	cal	1	a	3	4	2015-03-12 21:06:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.264	2853
s0003_cal0	s0003cal0_a1	cal	1	a	3	4	2015-03-12 21:06:00	23-dinor-8-iso-PGF2a	3.236	1801	23-dinor-8-iso-PGF2a_ISTD		
s0003_cal0	s0003cal0_a1	cal	1	a	3	4	2015-03-12 21:06:00	8-iso-PGF3a	3.893	14001	8-iso-PGF3a_ISTD		
s0003_cal1	s0003cal1_a1	cal	1	a	3	5	2015-03-12 21:20:00	23-dinor-11b-PGF2a	3.684	212	23-dinor-11b-PGF2a_ISTD	5.221	1926
s0003_cal1	s0003cal1_a1	cal	1	a	3	5	2015-03-12 21:20:00	23-dinor-8-iso-PGF2a	3.496	277	23-dinor-8-iso-PGF2a_ISTD	4.878	41968
s0003_cal1	s0003cal1_a1	cal	1	a	3	5	2015-03-12 21:20:00	8-iso-PGF3a	3.86	6792	8-iso-PGF3a_ISTD	4.878	41968
s0003_cal2	s0003cal2_a1	cal	1	a	3	6	2015-03-12 21:34:00	23-dinor-11b-PGF2a	3.721	108	23-dinor-11b-PGF2a_ISTD	5.16	2051
s0003_cal2	s0003cal2_a1	cal	1	a	3	6	2015-03-12 21:34:00	23-dinor-8-iso-PGF2a	3.623	13120	23-dinor-8-iso-PGF2a_ISTD	4.81	40912
s0003_cal2	s0003cal2_a1	cal	1	a	3	6	2015-03-12 21:34:00	8-iso-PGF3a	3.797	8009	8-iso-PGF3a_ISTD	4.81	40912
